,tile,id,date,harvested,ndvi,cc_p80_perc,lat,lng
2674,6656_4096,39,2017-11-27,1048,0.13749976432798586,23.6,-20.281620939831107,148.61941184446408
2675,6656_4096,39,2017-12-07,241,0.4605693312585504,0.1,-20.281620939831107,148.61941184446408
2676,6656_4096,39,2017-12-17,25,0.4995865628691559,12.0,-20.281620939831107,148.61941184446408
2677,6656_4096,39,2017-12-27,19,0.4843461217204395,1.3,-20.281620939831107,148.61941184446408
2678,6656_4096,39,2018-01-06,95,0.2744682418286468,22.5,-20.281620939831107,148.61941184446408
2679,6656_4096,39,2018-01-26,0,0.6156576530651348,40.9,-20.281620939831107,148.61941184446408
2680,6656_4096,39,2018-02-15,163,0.16450357216031627,91.6,-20.281620939831107,148.61941184446408
2681,6656_4096,39,2018-03-17,0,0.6627353485415796,27.2,-20.281620939831107,148.61941184446408
2682,6656_4096,39,2018-04-16,16,0.36661680620636017,39.1,-20.281620939831107,148.61941184446408
2683,6656_4096,39,2018-04-26,7,0.7096311562177232,0.1,-20.281620939831107,148.61941184446408
2684,6656_4096,39,2018-05-06,125,0.40958914455509415,44.2,-20.281620939831107,148.61941184446408
2685,6656_4096,39,2018-05-26,126,0.04803958053019793,98.8,-20.281620939831107,148.61941184446408
2686,6656_4096,39,2018-06-05,879,0.5779977163149734,0.0,-20.281620939831107,148.61941184446408
2687,6656_4096,39,2018-06-15,826,0.5308291950829827,3.1,-20.281620939831107,148.61941184446408
2688,6656_4096,39,2018-06-25,812,0.2742970517622778,76.9,-20.281620939831107,148.61941184446408
2689,6656_4096,39,2018-07-05,70,0.4324912514214741,45.2,-20.281620939831107,148.61941184446408
2690,6656_4096,39,2018-07-15,855,0.5398853657638124,0.6,-20.281620939831107,148.61941184446408
2691,6656_4096,39,2018-07-25,401,0.5214129901457489,2.7,-20.281620939831107,148.61941184446408
2692,6656_4096,39,2018-08-04,906,0.4442646366590205,2.5,-20.281620939831107,148.61941184446408
2693,6656_4096,39,2018-08-14,1437,0.3003266470167664,25.1,-20.281620939831107,148.61941184446408
2694,6656_4096,39,2018-08-24,2487,0.294482763432254,0.8,-20.281620939831107,148.61941184446408
2695,6656_4096,39,2018-09-03,2378,0.2964875071660558,0.0,-20.281620939831107,148.61941184446408
2696,6656_4096,39,2018-09-13,1540,0.17103924069985202,25.2,-20.281620939831107,148.61941184446408
2697,6656_4096,39,2018-10-03,1633,0.2335704092569593,51.3,-20.281620939831107,148.61941184446408
2698,6656_4096,39,2018-10-23,1876,0.2226376840647712,24.0,-20.281620939831107,148.61941184446408
2699,6656_4096,39,2018-11-02,1155,0.1879340969038028,28.7,-20.281620939831107,148.61941184446408
2700,6656_4096,39,2018-11-12,1803,0.2953738997571882,10.6,-20.281620939831107,148.61941184446408
2701,6656_4096,39,2018-11-22,888,0.20565309857397507,11.4,-20.281620939831107,148.61941184446408
2702,6656_4096,39,2018-12-02,1750,0.3063571595306573,0.0,-20.281620939831107,148.61941184446408
2703,6656_4096,39,2019-01-01,29,0.05034208532182523,98.5,-20.281620939831107,148.61941184446408
2704,6656_4096,39,2019-01-21,112,0.25655724785514505,64.7,-20.281620939831107,148.61941184446408
2705,6656_4096,39,2019-02-20,422,0.5989219383405151,0.0,-20.281620939831107,148.61941184446408
2706,6656_4096,39,2019-03-02,251,0.21279711137656093,31.1,-20.281620939831107,148.61941184446408
2707,6656_4096,39,2019-03-12,248,0.613971539909082,0.7,-20.281620939831107,148.61941184446408
2708,6656_4096,39,2019-04-11,24,0.5146167006464987,59.2,-20.281620939831107,148.61941184446408
2709,6656_4096,39,2019-04-21,46,0.2774655493883684,71.7,-20.281620939831107,148.61941184446408
2710,6656_4096,39,2019-05-01,181,0.10346972955742237,91.3,-20.281620939831107,148.61941184446408
2711,6656_4096,39,2019-05-11,7,0.6780973117830803,0.0,-20.281620939831107,148.61941184446408
2712,6656_4096,39,2019-05-21,105,0.3961735822506737,78.9,-20.281620939831107,148.61941184446408
2713,6656_4096,39,2019-06-10,178,0.03781710735586817,98.8,-20.281620939831107,148.61941184446408
2714,6656_4096,39,2019-06-20,446,0.6396907471746307,0.0,-20.281620939831107,148.61941184446408
2715,6656_4096,39,2019-06-30,613,0.5414079920713696,25.1,-20.281620939831107,148.61941184446408
2716,6656_4096,39,2019-07-20,513,0.5866818119821574,0.1,-20.281620939831107,148.61941184446408
2717,6656_4096,39,2019-07-30,401,0.5109242008895816,14.5,-20.281620939831107,148.61941184446408
2718,6656_4096,39,2019-08-09,564,0.5848345194952177,0.0,-20.281620939831107,148.61941184446408
2719,6656_4608,40,2016-12-22,16657,0.3997443137557562,20.1,-20.32787601967533,148.61989443119288
2720,6656_4608,40,2017-01-01,8179,0.22228637943126425,39.2,-20.32787601967533,148.61989443119288
2721,6656_4608,40,2017-01-11,2618,0.41677445492847937,26.5,-20.32787601967533,148.61989443119288
2722,6656_4608,40,2017-02-10,1512,0.527475384395126,45.9,-20.32787601967533,148.61989443119288
2723,6656_4608,40,2017-02-20,2133,0.5584925487250914,14.6,-20.32787601967533,148.61989443119288
2724,6656_4608,40,2017-03-02,1299,0.4815523185238481,28.6,-20.32787601967533,148.61989443119288
2725,6656_4608,40,2017-03-12,2605,0.6397739102700684,5.7,-20.32787601967533,148.61989443119288
2726,6656_4608,40,2017-04-01,4772,0.5666853467875901,0.0,-20.32787601967533,148.61989443119288
2727,6656_4608,40,2017-04-11,4064,0.5317318005437127,0.1,-20.32787601967533,148.61989443119288
2728,6656_4608,40,2017-05-01,2684,0.22125429611046146,71.3,-20.32787601967533,148.61989443119288
2729,6656_4608,40,2017-05-11,3101,0.6162239456665777,0.0,-20.32787601967533,148.61989443119288
2730,6656_4608,40,2017-05-21,1341,0.4094518566059351,33.4,-20.32787601967533,148.61989443119288
2731,6656_4608,40,2017-05-31,22650,0.17899624029595507,90.9,-20.32787601967533,148.61989443119288
2732,6656_4608,40,2017-06-20,5652,0.44993724675843294,35.8,-20.32787601967533,148.61989443119288
2733,6656_4608,40,2017-07-10,3967,0.328094000224344,54.0,-20.32787601967533,148.61989443119288
2734,6656_4608,40,2017-07-20,13551,0.5995172880441932,0.0,-20.32787601967533,148.61989443119288
2735,6656_4608,40,2017-07-30,6242,0.15601164341186874,77.5,-20.32787601967533,148.61989443119288
2736,6656_4608,40,2017-08-09,26820,0.5002894773525477,0.0,-20.32787601967533,148.61989443119288
2737,6656_4608,40,2017-08-19,30009,0.4621607190461466,0.0,-20.32787601967533,148.61989443119288
2738,6656_4608,40,2017-09-08,45055,0.33613927142782685,5.4,-20.32787601967533,148.61989443119288
2739,6656_4608,40,2017-09-18,57469,0.2464514866581384,21.7,-20.32787601967533,148.61989443119288
2740,6656_4608,40,2017-09-28,56443,0.20535819099446964,27.3,-20.32787601967533,148.61989443119288
2741,6656_4608,40,2017-10-08,59379,0.1912418656502666,25.4,-20.32787601967533,148.61989443119288
2742,6656_4608,40,2017-10-28,59239,0.2900844154663512,0.0,-20.32787601967533,148.61989443119288
2743,6656_4608,40,2017-11-07,37747,0.348410708560888,0.1,-20.32787601967533,148.61989443119288
2744,6656_4608,40,2017-11-17,9930,0.3352631738943159,30.7,-20.32787601967533,148.61989443119288
2745,6656_4608,40,2017-11-27,6137,0.24598756828365345,55.5,-20.32787601967533,148.61989443119288
2746,6656_4608,40,2017-12-07,4263,0.5562415496203784,0.2,-20.32787601967533,148.61989443119288
2747,6656_4608,40,2017-12-17,2089,0.4880809753546911,19.3,-20.32787601967533,148.61989443119288
2748,6656_4608,40,2017-12-27,2795,0.5598437146771902,1.0,-20.32787601967533,148.61989443119288
2749,6656_4608,40,2018-01-06,3781,0.4282534992691303,29.6,-20.32787601967533,148.61989443119288
2750,6656_4608,40,2018-01-26,1603,0.2879327065471827,54.2,-20.32787601967533,148.61989443119288
2751,6656_4608,40,2018-02-15,6883,0.19126553366721827,99.0,-20.32787601967533,148.61989443119288
2752,6656_4608,40,2018-03-17,995,0.6413438196622038,8.7,-20.32787601967533,148.61989443119288
2753,6656_4608,40,2018-04-16,862,0.5234118371779679,23.1,-20.32787601967533,148.61989443119288
2754,6656_4608,40,2018-04-26,1860,0.7016616632950885,0.0,-20.32787601967533,148.61989443119288
2755,6656_4608,40,2018-05-06,1304,0.02192414184551929,98.0,-20.32787601967533,148.61989443119288
2756,6656_4608,40,2018-05-26,5185,0.1105364502338068,94.4,-20.32787601967533,148.61989443119288
2757,6656_4608,40,2018-06-05,9850,0.6395988299719202,0.0,-20.32787601967533,148.61989443119288
2758,6656_4608,40,2018-06-15,9350,0.6036281744192654,0.1,-20.32787601967533,148.61989443119288
2759,6656_4608,40,2018-06-25,15151,0.35348487877215073,47.8,-20.32787601967533,148.61989443119288
2760,6656_4608,40,2018-07-05,12658,0.5079663010870478,25.5,-20.32787601967533,148.61989443119288
2761,6656_4608,40,2018-07-15,18105,0.5655944262212232,0.1,-20.32787601967533,148.61989443119288
2762,6656_4608,40,2018-07-25,20946,0.5148382093914927,0.0,-20.32787601967533,148.61989443119288
2763,6656_4608,40,2018-08-04,19494,0.4047003314177287,11.6,-20.32787601967533,148.61989443119288
2764,6656_4608,40,2018-08-14,26580,0.3658282547248802,25.7,-20.32787601967533,148.61989443119288
2765,6656_4608,40,2018-08-24,49869,0.3517904701530858,0.9,-20.32787601967533,148.61989443119288
2766,6656_4608,40,2018-09-03,60296,0.3401383062677266,0.0,-20.32787601967533,148.61989443119288
2767,6656_4608,40,2018-09-13,59086,0.21313684301610908,20.4,-20.32787601967533,148.61989443119288
2768,6656_4608,40,2018-10-03,48975,0.17613498888399082,46.4,-20.32787601967533,148.61989443119288
2769,6656_4608,40,2018-10-23,77846,0.22019207318612968,6.2,-20.32787601967533,148.61989443119288
2770,6656_4608,40,2018-11-02,60154,0.2337272825792637,20.6,-20.32787601967533,148.61989443119288
2771,6656_4608,40,2018-11-12,44129,0.20823154680340106,23.7,-20.32787601967533,148.61989443119288
2772,6656_4608,40,2018-11-22,20717,0.13950943253811554,52.2,-20.32787601967533,148.61989443119288
2773,6656_4608,40,2018-12-02,47233,0.2973851058522472,0.0,-20.32787601967533,148.61989443119288
2774,6656_4608,40,2019-01-01,329,0.07233778601898334,99.9,-20.32787601967533,148.61989443119288
2775,6656_4608,40,2019-01-21,1954,0.4681943572812438,34.3,-20.32787601967533,148.61989443119288
2776,6656_4608,40,2019-02-20,2955,0.6365228672863247,0.0,-20.32787601967533,148.61989443119288
2777,6656_4608,40,2019-03-02,3058,0.2437246122041087,75.2,-20.32787601967533,148.61989443119288
2778,6656_4608,40,2019-03-12,1565,0.6689391921869539,0.0,-20.32787601967533,148.61989443119288
2779,6656_4608,40,2019-04-11,2903,0.5418462127346579,8.9,-20.32787601967533,148.61989443119288
2780,6656_4608,40,2019-04-21,1579,0.519540488397072,44.2,-20.32787601967533,148.61989443119288
2781,6656_4608,40,2019-05-01,5149,0.1249856596539531,68.6,-20.32787601967533,148.61989443119288
2782,6656_4608,40,2019-05-11,1682,0.6967654193344444,0.0,-20.32787601967533,148.61989443119288
2783,6656_4608,40,2019-05-21,743,0.4638283213407449,28.2,-20.32787601967533,148.61989443119288
2784,6656_4608,40,2019-06-10,568,0.0190660539754438,99.9,-20.32787601967533,148.61989443119288
2785,6656_4608,40,2019-06-20,2820,0.6896671903929229,0.0,-20.32787601967533,148.61989443119288
2786,6656_4608,40,2019-06-30,5607,0.6585662371785505,0.0,-20.32787601967533,148.61989443119288
2787,6656_4608,40,2019-07-20,9529,0.6215079512133883,0.0,-20.32787601967533,148.61989443119288
2788,6656_4608,40,2019-07-30,9543,0.4355336327678189,19.4,-20.32787601967533,148.61989443119288
2789,6656_4608,40,2019-08-09,17365,0.5777307316322241,0.0,-20.32787601967533,148.61989443119288
2790,6656_5120,41,2016-12-22,17192,0.2656995596684816,41.4,-20.374131524563943,148.62037740586896
2791,6656_5120,41,2017-01-01,16785,0.4581645067127203,6.6,-20.374131524563943,148.62037740586896
2792,6656_5120,41,2017-01-11,941,0.3154973413662521,56.6,-20.374131524563943,148.62037740586896
2793,6656_5120,41,2017-02-10,2050,0.6271687535333275,7.0,-20.374131524563943,148.62037740586896
2794,6656_5120,41,2017-02-20,5996,0.5653880093153567,22.1,-20.374131524563943,148.62037740586896
2795,6656_5120,41,2017-03-02,2100,0.23539118885711602,63.6,-20.374131524563943,148.62037740586896
2796,6656_5120,41,2017-03-12,3061,0.6622284771327674,5.0,-20.374131524563943,148.62037740586896
2797,6656_5120,41,2017-04-01,8859,0.5426171793754444,0.0,-20.374131524563943,148.62037740586896
2798,6656_5120,41,2017-04-11,3998,0.5225580483633411,0.0,-20.374131524563943,148.62037740586896
2799,6656_5120,41,2017-05-01,699,0.30549592474190984,70.1,-20.374131524563943,148.62037740586896
2800,6656_5120,41,2017-05-11,216,0.6441985773794197,0.0,-20.374131524563943,148.62037740586896
2801,6656_5120,41,2017-05-21,120,0.4547105771525266,24.7,-20.374131524563943,148.62037740586896
2802,6656_5120,41,2017-05-31,23308,0.25332989367553715,67.1,-20.374131524563943,148.62037740586896
2803,6656_5120,41,2017-06-20,9561,0.5635432610025758,6.8,-20.374131524563943,148.62037740586896
2804,6656_5120,41,2017-07-10,8111,0.34069427476395925,41.3,-20.374131524563943,148.62037740586896
2805,6656_5120,41,2017-07-20,15810,0.5985984236905911,0.0,-20.374131524563943,148.62037740586896
2806,6656_5120,41,2017-07-30,11295,0.23632234266369706,54.3,-20.374131524563943,148.62037740586896
2807,6656_5120,41,2017-08-09,34594,0.4747197105376638,0.0,-20.374131524563943,148.62037740586896
2808,6656_5120,41,2017-08-19,48647,0.40171904665931496,0.0,-20.374131524563943,148.62037740586896
2809,6656_5120,41,2017-09-08,50891,0.2573522012492752,16.0,-20.374131524563943,148.62037740586896
2810,6656_5120,41,2017-09-18,37113,0.1509252651207825,55.3,-20.374131524563943,148.62037740586896
2811,6656_5120,41,2017-09-28,78112,0.22935194897893976,7.1,-20.374131524563943,148.62037740586896
2812,6656_5120,41,2017-10-08,69765,0.1826232892921662,18.2,-20.374131524563943,148.62037740586896
2813,6656_5120,41,2017-10-28,64367,0.2734795253475989,0.0,-20.374131524563943,148.62037740586896
2814,6656_5120,41,2017-11-07,31439,0.343974758718228,0.1,-20.374131524563943,148.62037740586896
2815,6656_5120,41,2017-11-17,8082,0.3542085454368877,28.0,-20.374131524563943,148.62037740586896
2816,6656_5120,41,2017-11-27,5034,0.4139131286663865,23.7,-20.374131524563943,148.62037740586896
2817,6656_5120,41,2017-12-07,3471,0.5629645846425597,1.0,-20.374131524563943,148.62037740586896
2818,6656_5120,41,2017-12-17,4576,0.3987660741165883,33.8,-20.374131524563943,148.62037740586896
2819,6656_5120,41,2017-12-27,3567,0.3704909160283413,26.1,-20.374131524563943,148.62037740586896
2820,6656_5120,41,2018-01-06,6978,0.4938015031845988,11.6,-20.374131524563943,148.62037740586896
2821,6656_5120,41,2018-01-26,5985,0.3653601067345747,33.2,-20.374131524563943,148.62037740586896
2822,6656_5120,41,2018-02-15,5154,0.1562611899855928,99.5,-20.374131524563943,148.62037740586896
2823,6656_5120,41,2018-03-17,972,0.6312131131216081,22.2,-20.374131524563943,148.62037740586896
2824,6656_5120,41,2018-04-16,1177,0.4949260538281045,28.0,-20.374131524563943,148.62037740586896
2825,6656_5120,41,2018-04-26,1778,0.7183238116851386,0.0,-20.374131524563943,148.62037740586896
2826,6656_5120,41,2018-05-06,9003,0.07931842352178711,83.3,-20.374131524563943,148.62037740586896
2827,6656_5120,41,2018-05-26,1951,0.28643265717956795,77.7,-20.374131524563943,148.62037740586896
2828,6656_5120,41,2018-06-05,9337,0.6548192445065165,0.0,-20.374131524563943,148.62037740586896
2829,6656_5120,41,2018-06-15,9997,0.5960806318937593,0.2,-20.374131524563943,148.62037740586896
2830,6656_5120,41,2018-06-25,13255,0.4116974233113656,9.3,-20.374131524563943,148.62037740586896
2831,6656_5120,41,2018-07-05,22573,0.5306513777339071,0.5,-20.374131524563943,148.62037740586896
2832,6656_5120,41,2018-07-15,28468,0.5274890914333785,0.0,-20.374131524563943,148.62037740586896
2833,6656_5120,41,2018-07-25,40865,0.44303666102273176,0.0,-20.374131524563943,148.62037740586896
2834,6656_5120,41,2018-08-04,42557,0.3661715537400852,5.7,-20.374131524563943,148.62037740586896
2835,6656_5120,41,2018-08-14,27849,0.2155124435353698,63.2,-20.374131524563943,148.62037740586896
2836,6656_5120,41,2018-08-24,69404,0.2706783338902357,4.5,-20.374131524563943,148.62037740586896
2837,6656_5120,41,2018-09-03,79036,0.2981605720325888,0.0,-20.374131524563943,148.62037740586896
2838,6656_5120,41,2018-09-13,67309,0.225649705185392,13.7,-20.374131524563943,148.62037740586896
2839,6656_5120,41,2018-10-03,56358,0.1287159041981747,54.6,-20.374131524563943,148.62037740586896
2840,6656_5120,41,2018-10-23,39361,0.10525996481844838,64.9,-20.374131524563943,148.62037740586896
2841,6656_5120,41,2018-11-02,76062,0.23676804436838664,3.5,-20.374131524563943,148.62037740586896
2842,6656_5120,41,2018-11-12,61672,0.2608059252330331,1.7,-20.374131524563943,148.62037740586896
2843,6656_5120,41,2018-11-22,57861,0.2447309711747419,4.7,-20.374131524563943,148.62037740586896
2844,6656_5120,41,2018-12-02,58197,0.2702769555783165,0.1,-20.374131524563943,148.62037740586896
2845,6656_5120,41,2019-01-01,1759,0.1354975218056563,95.5,-20.374131524563943,148.62037740586896
2846,6656_5120,41,2019-01-21,1561,0.3931215619920773,46.3,-20.374131524563943,148.62037740586896
2847,6656_5120,41,2019-02-20,6137,0.604316520994572,0.0,-20.374131524563943,148.62037740586896
2848,6656_5120,41,2019-03-02,6696,0.6082645705067025,3.1,-20.374131524563943,148.62037740586896
2849,6656_5120,41,2019-03-12,3049,0.6686820337457433,0.0,-20.374131524563943,148.62037740586896
2850,6656_5120,41,2019-04-11,6054,0.5924878396832607,11.7,-20.374131524563943,148.62037740586896
2851,6656_5120,41,2019-04-21,488,0.2849353469378867,88.7,-20.374131524563943,148.62037740586896
2852,6656_5120,41,2019-05-01,2731,0.2985828742877452,55.5,-20.374131524563943,148.62037740586896
2853,6656_5120,41,2019-05-11,2010,0.6842888119456081,0.0,-20.374131524563943,148.62037740586896
2854,6656_5120,41,2019-05-21,1213,0.4832416344953183,26.7,-20.374131524563943,148.62037740586896
2855,6656_5120,41,2019-06-10,1660,0.21869014323191693,83.2,-20.374131524563943,148.62037740586896
2856,6656_5120,41,2019-06-20,3892,0.6678703701510832,0.0,-20.374131524563943,148.62037740586896
2857,6656_5120,41,2019-06-30,5249,0.6485160549851109,0.0,-20.374131524563943,148.62037740586896
2858,6656_5120,41,2019-07-20,7888,0.6185122985700233,0.0,-20.374131524563943,148.62037740586896
2859,6656_5120,41,2019-07-30,6034,0.4631432132165352,19.0,-20.374131524563943,148.62037740586896
2860,6656_5120,41,2019-08-09,22253,0.5602421249477634,0.0,-20.374131524563943,148.62037740586896
2861,6656_5632,42,2016-12-22,18140,0.3366603302561204,15.7,-20.420387357393714,148.62086069738973
2862,6656_5632,42,2017-01-01,5628,0.1900252457367493,30.9,-20.420387357393714,148.62086069738973
2863,6656_5632,42,2017-01-11,629,0.3297463638908571,9.1,-20.420387357393714,148.62086069738973
2864,6656_5632,42,2017-02-10,2096,0.5368385693110024,14.2,-20.420387357393714,148.62086069738973
2865,6656_5632,42,2017-02-20,1504,0.4637583895102664,25.7,-20.420387357393714,148.62086069738973
2866,6656_5632,42,2017-03-02,5002,0.20484900882924245,56.1,-20.420387357393714,148.62086069738973
2867,6656_5632,42,2017-03-12,3048,0.6235605193196082,4.2,-20.420387357393714,148.62086069738973
2868,6656_5632,42,2017-04-01,7591,0.5307416431117246,0.0,-20.420387357393714,148.62086069738973
2869,6656_5632,42,2017-04-11,5967,0.5153056959205597,0.0,-20.420387357393714,148.62086069738973
2870,6656_5632,42,2017-05-01,136,0.20220444394981602,71.1,-20.420387357393714,148.62086069738973
2871,6656_5632,42,2017-05-11,3298,0.5996918909179779,0.0,-20.420387357393714,148.62086069738973
2872,6656_5632,42,2017-05-21,964,0.2318219016899949,55.7,-20.420387357393714,148.62086069738973
2873,6656_5632,42,2017-05-31,7297,0.41954404051653216,7.7,-20.420387357393714,148.62086069738973
2874,6656_5632,42,2017-06-20,8266,0.562503557668057,0.0,-20.420387357393714,148.62086069738973
2875,6656_5632,42,2017-07-10,3045,0.1627628466107343,56.3,-20.420387357393714,148.62086069738973
2876,6656_5632,42,2017-07-20,19238,0.537361301658734,0.0,-20.420387357393714,148.62086069738973
2877,6656_5632,42,2017-07-30,5140,0.0943211385485076,89.6,-20.420387357393714,148.62086069738973
2878,6656_5632,42,2017-08-09,31553,0.4363202784569555,0.0,-20.420387357393714,148.62086069738973
2879,6656_5632,42,2017-08-19,38895,0.3843595678072027,0.0,-20.420387357393714,148.62086069738973
2880,6656_5632,42,2017-09-08,49300,0.3028225401111069,0.8,-20.420387357393714,148.62086069738973
2881,6656_5632,42,2017-09-18,43004,0.2418638808288005,11.7,-20.420387357393714,148.62086069738973
2882,6656_5632,42,2017-09-28,56338,0.26242715483444945,3.6,-20.420387357393714,148.62086069738973
2883,6656_5632,42,2017-10-08,37961,0.1712430533904566,38.2,-20.420387357393714,148.62086069738973
2884,6656_5632,42,2017-10-28,25367,0.3285290817331945,0.0,-20.420387357393714,148.62086069738973
2885,6656_5632,42,2017-11-07,23725,0.36810927782979397,3.5,-20.420387357393714,148.62086069738973
2886,6656_5632,42,2017-11-17,7468,0.3251862958996894,22.8,-20.420387357393714,148.62086069738973
2887,6656_5632,42,2017-11-27,5904,0.4078830871499622,15.7,-20.420387357393714,148.62086069738973
2888,6656_5632,42,2017-12-07,5059,0.5157199897591146,0.3,-20.420387357393714,148.62086069738973
2889,6656_5632,42,2017-12-17,7416,0.5354497496458615,6.7,-20.420387357393714,148.62086069738973
2890,6656_5632,42,2017-12-27,3651,0.3867438797441522,31.3,-20.420387357393714,148.62086069738973
2891,6656_5632,42,2018-01-06,7127,0.42993790722617065,12.3,-20.420387357393714,148.62086069738973
2892,6656_5632,42,2018-01-26,4767,0.46914785703750794,19.7,-20.420387357393714,148.62086069738973
2893,6656_5632,42,2018-02-15,2392,0.12278644046231753,97.8,-20.420387357393714,148.62086069738973
2894,6656_5632,42,2018-03-17,3085,0.5139183159222546,32.4,-20.420387357393714,148.62086069738973
2895,6656_5632,42,2018-04-16,1226,0.6143209679016552,8.5,-20.420387357393714,148.62086069738973
2896,6656_5632,42,2018-04-26,2495,0.665478071229765,0.0,-20.420387357393714,148.62086069738973
2897,6656_5632,42,2018-05-06,5627,0.37342530669696056,33.9,-20.420387357393714,148.62086069738973
2898,6656_5632,42,2018-05-26,3734,0.2269252259333469,82.7,-20.420387357393714,148.62086069738973
2899,6656_5632,42,2018-06-05,16531,0.5650807394592409,0.0,-20.420387357393714,148.62086069738973
2900,6656_5632,42,2018-06-15,16325,0.5230707831399298,0.0,-20.420387357393714,148.62086069738973
2901,6656_5632,42,2018-06-25,11891,0.3478220857108271,8.2,-20.420387357393714,148.62086069738973
2902,6656_5632,42,2018-07-05,19036,0.4078786885715716,10.3,-20.420387357393714,148.62086069738973
2903,6656_5632,42,2018-07-15,32093,0.4565393267788066,0.0,-20.420387357393714,148.62086069738973
2904,6656_5632,42,2018-07-25,38584,0.3940067295432712,0.0,-20.420387357393714,148.62086069738973
2905,6656_5632,42,2018-08-04,41550,0.25640027603613985,11.4,-20.420387357393714,148.62086069738973
2906,6656_5632,42,2018-08-14,34278,0.2094774214049858,27.2,-20.420387357393714,148.62086069738973
2907,6656_5632,42,2018-08-24,61478,0.26215102437750376,0.2,-20.420387357393714,148.62086069738973
2908,6656_5632,42,2018-09-03,67357,0.2735690775960564,0.0,-20.420387357393714,148.62086069738973
2909,6656_5632,42,2018-09-13,58542,0.2105072883457645,22.9,-20.420387357393714,148.62086069738973
2910,6656_5632,42,2018-10-03,63858,0.24789017313961784,5.0,-20.420387357393714,148.62086069738973
2911,6656_5632,42,2018-10-23,26502,0.10545623365861832,50.5,-20.420387357393714,148.62086069738973
2912,6656_5632,42,2018-11-02,47209,0.2215765656509599,11.3,-20.420387357393714,148.62086069738973
2913,6656_5632,42,2018-11-12,39455,0.30337942240381305,0.4,-20.420387357393714,148.62086069738973
2914,6656_5632,42,2018-11-22,42813,0.2798778306866687,0.0,-20.420387357393714,148.62086069738973
2915,6656_5632,42,2018-12-02,38449,0.27339464245944795,0.2,-20.420387357393714,148.62086069738973
2916,6656_5632,42,2019-01-01,3,0.008155805681730228,100.0,-20.420387357393714,148.62086069738973
2917,6656_5632,42,2019-01-21,902,0.4931550522013618,28.6,-20.420387357393714,148.62086069738973
2918,6656_5632,42,2019-02-20,1783,0.6025589171195042,0.0,-20.420387357393714,148.62086069738973
2919,6656_5632,42,2019-03-02,2986,0.6239120260286597,0.7,-20.420387357393714,148.62086069738973
2920,6656_5632,42,2019-03-12,2403,0.6412666060347519,0.0,-20.420387357393714,148.62086069738973
2921,6656_5632,42,2019-04-11,4529,0.4044952087136653,62.8,-20.420387357393714,148.62086069738973
2922,6656_5632,42,2019-04-21,0,0.06171500592458867,100.0,-20.420387357393714,148.62086069738973
2923,6656_5632,42,2019-05-01,3631,0.5061927126353722,7.4,-20.420387357393714,148.62086069738973
2924,6656_5632,42,2019-05-11,4460,0.6430252899078309,0.0,-20.420387357393714,148.62086069738973
2925,6656_5632,42,2019-05-21,477,0.4790174776784976,45.4,-20.420387357393714,148.62086069738973
2926,6656_5632,42,2019-06-10,632,0.22605486859936005,85.4,-20.420387357393714,148.62086069738973
2927,6656_5632,42,2019-06-20,3630,0.6482933721052081,0.0,-20.420387357393714,148.62086069738973
2928,6656_5632,42,2019-06-30,9525,0.6057641893137732,0.0,-20.420387357393714,148.62086069738973
2929,6656_5632,42,2019-07-20,10896,0.5644193954638662,0.0,-20.420387357393714,148.62086069738973
2930,6656_5632,42,2019-07-30,5184,0.3003032866567453,36.5,-20.420387357393714,148.62086069738973
2931,6656_5632,42,2019-08-09,18849,0.5131000227804,0.0,-20.420387357393714,148.62086069738973
2932,6656_6144,43,2016-12-22,125,0.4431199256147057,22.1,-20.46664342448465,148.62134426171593
2933,6656_6144,43,2017-01-01,956,0.4330035504591497,0.1,-20.46664342448465,148.62134426171593
2934,6656_6144,43,2017-01-11,799,0.5055571716260315,0.0,-20.46664342448465,148.62134426171593
2935,6656_6144,43,2017-02-10,0,0.6315221038421978,6.2,-20.46664342448465,148.62134426171593
2936,6656_6144,43,2017-02-20,10,0.35189045467584784,16.2,-20.46664342448465,148.62134426171593
2937,6656_6144,43,2017-03-02,33,0.43043954063456974,15.4,-20.46664342448465,148.62134426171593
2938,6656_6144,43,2017-03-12,152,0.5626822446950102,9.6,-20.46664342448465,148.62134426171593
2939,6656_6144,43,2017-04-01,77,0.5704751204654336,0.0,-20.46664342448465,148.62134426171593
2940,6656_6144,43,2017-04-11,48,0.5605262702214011,0.0,-20.46664342448465,148.62134426171593
2941,6656_6144,43,2017-05-01,0,0.04763618519822173,99.7,-20.46664342448465,148.62134426171593
2942,6656_6144,43,2017-05-11,947,0.5290148872029721,0.0,-20.46664342448465,148.62134426171593
2943,6656_6144,43,2017-05-21,1020,0.4743295053635178,2.5,-20.46664342448465,148.62134426171593
2944,6656_6144,43,2017-05-31,487,0.4926171586601738,0.9,-20.46664342448465,148.62134426171593
2945,6656_6144,43,2017-06-20,1076,0.4783702665157638,0.0,-20.46664342448465,148.62134426171593
2946,6656_6144,43,2017-07-10,790,0.1841876135496366,84.4,-20.46664342448465,148.62134426171593
2947,6656_6144,43,2017-07-20,1161,0.4244561983242167,0.0,-20.46664342448465,148.62134426171593
2948,6656_6144,43,2017-07-30,1235,0.30205173232301585,48.5,-20.46664342448465,148.62134426171593
